centroid_x,centroid_y,centroid_position_delta,spb1_x,spb1_y,spb1_z,spb2_x,spb2_y,spb2_z,spindle_length,spindle_length_delta,major_axis,minor_axis,aspect_ratio,major_axis_delta,minor_axis_delta,aspect_ratio_delta,kmt1,kmt2,kmt_length_difference,kmt1_stretch,kmt2_stretch,kmt_stretch_difference,Mutation
66.1785714285714,82.8392857142857,2.32884127178865,73,76,76,51,90,77,26.0959767013998,-2.74843350231214,812.798047330845,382.842152318551,2.1230631016162,-138.883895388082,38.1512248802373,-0.637908734201094,376.096397217522,842.542135444869,466.445738227347,-64.3650085832588,32.7310463629771,-97.0960549462359,brn
68.7820512820513,79.6410256410256,4.12395136291458,77,74,82,51,88,84,29.5972971738975,3.50132047249771,1208.79730469207,448.787458245048,2.69347389835489,395.99925736123,65.9453059264976,0.570410796738692,379.582994877273,809.811089081892,430.228094204619,3.48659765975128,-32.7310463629771,36.2176440227283,brn
65.2921348314607,80,3.50833000478918,75,74,89,51,87,90,27.3130005674953,-2.28429660640216,1338.4351493838,479.969018120071,2.78858655216152,129.637844691726,31.1815598750225,0.0951126538066291,440.461405800781,503.761104095979,63.2996982951985,60.8784109235075,-306.049984985913,366.92839590942,brn
66.9444444444444,75.3703703703704,4.91564823443492,77,69,96,53,85,97,28.8617393793236,1.5487388118283,795.514210281778,376.559201982616,2.11258735968562,-542.920939102023,-103.409816137455,-0.675999192475907,545.905211552335,776.682850332103,230.777638779768,105.443805751555,272.921746236124,-167.477940484569,brn
65.3174603174603,76.5873015873016,2.03174775407775,74,68,103,54,83,105,25.0798724079689,-3.78186697135472,999.731698214933,410.478246676625,2.43552905984448,204.217487933156,33.9190446940091,0.322941700158868,775.431815184288,432.679153646209,342.752661538079,229.526603631953,-344.003696685894,573.530300317846,brn
76.0140845070423,66.2535211267606,14.8729549068035,84,65,108,64,70,112,21,-4.07987240796891,1228.91904839797,381.654509353702,3.21997780264417,229.187350183039,-28.8237373229233,0.784448742799688,900,445.158960372584,454.841039627416,124.568184815712,12.4798067263749,112.088378089337,brn
69.5972222222222,73.4027777777778,9.60666394980378,78,69,116,55,79,119,25.2586618806302,4.25866188063018,1099.4181102163,386.052420930361,2.84784669285787,-129.50093818167,4.39791157665906,-0.372131109786303,643.49300695501,650.246107254784,6.75310029977436,-256.50699304499,205.0871468822,-461.59413992719,brn
70.1971830985916,74.4366197183099,1.19531678277225,74,64,123,59,85,126,25.9807621135332,0.722100232902982,1085.59983721344,393.868008754393,2.75625288950644,-13.8182730028611,7.81558782403192,-0.0915938033514339,750.900958848769,630.760255564664,120.140703284105,107.407951893759,-19.4858516901202,126.893803583879,brn
66.241935483871,77.6612903225806,5.10318373173072,72,68,129,56,87,133,25.1594912508182,-0.821270862714911,904.837818625162,407.929511810368,2.21812296592503,-180.762018588279,14.0615030559756,-0.538129923581411,964.700601222991,586.323502854866,378.377098368125,213.799642374222,-44.4367527097978,258.23639508402,brn
69.8714285714286,79.2571428571429,3.96484115503977,66,67,136,63,86,140,19.6468827043885,-5.51260854642975,901.138276609576,432.721061000278,2.08249229775529,-3.69954201558619,24.7915491899093,-0.135630668169734,873.81019105982,659.457731776647,214.352459283174,-90.8904101631704,73.134228921781,-164.024639084951,brn
