centroid_x,centroid_y,centroid_position_delta,spb1_x,spb1_y,spb1_z,spb2_x,spb2_y,spb2_z,spindle_length,spindle_length_delta,major_axis,minor_axis,aspect_ratio,major_axis_delta,minor_axis_delta,aspect_ratio_delta,kmt1,kmt2,kmt_length_difference,kmt1_stretch,kmt2_stretch,kmt_stretch_difference,Mutation
56.1447368421053,51.5526315789474,1.51394947061188,45,62,81,72,40,81,34.828149534536,-0.399680373081075,1161.49831230141,370.27913708112,3.13681813525171,109.416285045174,47.2664913861225,-0.120274245737171,456.083873865323,735.413149188944,279.329275323621,43.0823605509044,-160.649488130568,203.731848681473,wt
57.7260273972603,51.4520547945205,1.58448588172571,46,60,88,74,43,90,32.8176781628439,-2.01047137169212,1053.43590784492,395.729953164739,2.66200700609181,-108.062404456493,25.4508160836185,-0.474811129159899,545.905211552335,781.04497309694,235.139761544605,89.8213376870122,45.6318239079963,44.189513779016,wt
55.2205882352941,51.1323529411765,2.52575427730912,43,56,95,71,45,93,30.1496268633627,-2.66805129948121,1039.51381857283,379.248859545716,2.74098073707595,-13.9220892720894,-16.4810936190227,0.0789737309841367,440.461405800781,722.956430222458,282.495024421677,-105.443805751555,-58.0885428744821,-47.3552628770726,wt
53.3934426229508,52.5737704918033,2.32726140430342,42,57,103,73,46,99,33.1360830515618,2.98645618819911,949.478221458552,354.997591907282,2.67460468212566,-90.0355971142764,-24.2512676384342,-0.0663760549502803,708.130284622823,1031.05880045708,322.928515834261,267.668878822042,308.102370234625,-40.4334914125835,wt
56.3333333333333,56.2698412698413,4.72270013713128,48,64,111,71,47,106,29.034462281916,-4.10162076964583,918.66744812107,384.809629334402,2.38732967704075,-30.8107733374817,29.8120374271203,-0.287275005084911,940.68299655091,920.189790206347,20.4932063445631,232.552711928087,-110.869010250737,343.421722178824,wt
56.8219178082192,52.5616438356164,3.74024638229775,48,61,117,71,44,114,28.7576076890968,-0.276854592819138,1036.94279067906,393.262756392487,2.6367683535335,118.275342557993,8.45312705808533,0.249438676492742,681.180042279572,678.426304030143,2.75373824942938,-259.502954271338,-241.763486176204,-17.7394680951337,wt
56.0144927536232,54.7391304347826,2.32236584291485,47,63,124,72,44,121,31.543620591175,2.7860129020782,1025.65719267645,376.985164966012,2.72068316738384,-11.2855980026145,-16.2775914264758,0.0839148138503463,681.180042279572,794.249645892272,113.0696036127,0,115.823341862129,-115.823341862129,wt
56.859375,53.328125,1.64461617018342,48,63,131,71,43,128,30.6267856622271,-0.9168349289479,898.382434499947,400.871540042848,2.24107312383394,-127.274758176502,23.8863750768362,-0.479610043549903,753.66604009999,809.811089081892,56.1450489819018,72.4859978204178,15.5614431896196,56.9245546307982,wt
56.9130434782609,54.7391304347826,1.41202572304647,49,63,138,71,45,134,28.7054001888146,-1.92138547341246,728.629841976655,347.189789565345,2.09864997150073,-169.752592523292,-53.6817504775028,-0.14242315233321,728.402532944525,989.887493607228,261.484960662703,-25.263507155465,180.076404525336,-205.339911680801,wt
55.5789473684211,55.4736842105263,1.52295163408069,49,63,145,70,42,142,29.8496231131986,1.14422292438395,854.727968852537,368.074610922589,2.32215953909491,126.098126875882,20.8848213572439,0.22350956759418,406.059724671138,1091.81042310467,685.750698433533,-322.342808273388,101.922929497443,-424.26573777083,wt
55.475,54.275,1.2031828173502,49,61,153,70,44,148,27.4772633280682,-2.37235978513043,615.916859589746,361.783384186041,1.70244650946441,-238.81110926279,-6.29122673654774,-0.619713029630501,681.180042279572,1256.83978692592,575.659744646351,275.120317608435,165.029363821252,110.090953787182,wt
58.44,48.6,6.40287825903319,54,53,161,64,47,155,13.114877048604,-14.3623862794642,431.662641421282,319.520912619506,1.35096835409743,-184.254218168464,-42.2624715665355,-0.351478155366978,643.49300695501,1215.50082270643,572.007815751417,-37.6870353245628,-41.3389642194966,3.6519288949338,wt
58.0625,48.5,0.390520486018338,50,54,168,68,45,162,21,7.885122951396,495.738449211199,362.186932879522,1.36873642919664,64.075807789917,42.6660202600166,0.0177680750992073,990.237471518827,1015.13213425642,24.8946627375956,346.744464563818,-200.368688450004,547.113153013821,wt
57.2352941176471,48.9411764705882,0.937499999999999,49,53,174,69,44,169,22.494443758404,1.49444375840399,570.500645051882,329.393670956159,1.73197209101147,74.7621958406833,-32.7932619233632,0.363235661814832,681.180042279572,1069.02759552782,387.847553248251,-309.057429239255,53.8954612714009,-362.952890510656,wt
55.6428571428571,51,2.60280806897811,49,56,182,68,58,176,20.0249843945008,-2.4694593639032,472.976358098674,327.051199552447,1.44618444679585,-97.5242869532083,-2.34247140371195,-0.285787644215621,971.147774543092,1162.25319960842,191.105425065324,289.967732263519,93.2256040805921,196.742128182927,wt
55.2941176470588,50.2058823529412,0.867318899425069,48,52,189,70,45,183,23.8537208837531,3.82873648925234,579.408247760615,333.486213726014,1.73742788730885,106.431889661942,6.43501417356669,0.291243440513002,922.823114144851,1174.71453979254,251.89142564769,-48.3246603982412,12.4613401841245,-60.7860005823658,wt
56.6129032258064,50.1290322580645,1.32102283848359,49,55,196,71,46,190,24.5153013442625,0.661580460509398,582.328248076864,293.353141101157,1.98507589143577,2.92000031624866,-40.1330726248565,0.247648004126925,956.036740925787,1153.26980798077,197.233067054982,33.2136267809362,-21.4447318117714,54.6583585927076,wt
56.4444444444444,50.3888888888889,0.309683434496201,67,54,203,70,46,197,10.4403065089106,-14.074994835352,559.880947248448,354.355898336628,1.57999612783806,-22.4473008284161,61.0027572354706,-0.405079763597717,1039.43073362298,1124.04059090408,84.6098572811061,83.3939926971901,-29.2292170766859,112.623209773876,wt
60.6,50.96,4.19461677350187,61,52,210,64,47,204,8.36660026534076,-2.0737062435698,394.942709128209,344.385240837164,1.1468049797028,-164.938238120239,-9.9706574994641,-0.433191148135253,900,918.303871275734,18.3038712757341,-139.430733622977,-205.736719628349,66.305986005372,wt
59.64,50.56,1.04,54,51,217,68,47,211,15.7480157480236,7.38141548268287,398.694004937089,351.433074179458,1.13448060023371,3.75129580888074,7.04783334229404,-0.012324379469093,920.566265947216,998.604651501284,78.0383855540678,20.5662659472158,80.3007802255495,-59.7345142783337,wt
59.1875,50.96875,0.609780954523834,50,55,223,67,50,218,18.411952639522,2.66393689149835,582.921836682557,301.921120141312,1.93070904218203,184.227831745468,-49.5119540381462,0.796228441948319,708.130284622823,936.249966622162,228.11968199934,-212.435981324393,-62.3546848791212,-150.081296445272,wt
59.9756097560976,50.4634146341463,0.936205543477826,53,54,231,73,46,225,22.3606797749979,3.94872713547593,677.906040455614,339.371944966038,1.99753117637185,94.9842037730569,37.4508248247263,0.0668221341898254,918.303871275734,1078.71277456049,160.40890328476,210.173586652911,142.462807938332,67.7107787145793,wt
59.2363636363636,50.9454545454545,0.882523258410616,48,54,237,73,46,232,26.7207784317748,4.36009865677688,795.619884162899,388.779621771487,2.04645469980559,117.713843707285,49.4076768054492,0.0489235234337349,716.888589670668,1086.3987527607,369.510163090029,-201.415281605066,7.68597820020341,-209.101259805269,wt
59.9583333333333,50.6458333333333,0.781673278355801,47,54,245,71,47,239,25.7099202643649,-1.01085816740989,752.344104348224,354.714174410141,2.12098686385823,-43.2757798146748,-34.0654473613462,0.074532164052636,1039.43073362298,988.134606215165,51.2961274078116,322.542143952308,-98.2641465455324,420.806290497841,wt
59.8305084745763,51.7457627118644,1.10733185282101,49,54,252,75,47,247,27.3861278752583,1.67620761089342,756.270813742331,435.842002528485,1.73519488565791,3.9267093941063,81.1278281183439,-0.385791978200311,958.210050041221,901.92419304507,56.2858569961518,-81.2206835817556,-86.2104131700958,4.9897295883402,wt
58.1785714285714,51.2857142857143,1.71480044272399,48,55,258,71,47,253,24.8596057893121,-2.5265220859462,494.01433964122,315.340002097302,1.56660853794497,-262.25647410111,-120.502000431182,-0.16858634771294,761.901076255966,1124.04059090408,362.139514648117,-196.308973785255,222.116397859013,-418.425371644268,wt
57.8809523809524,49.9285714285714,1.3893933324295,46,54,265,71,45,260,27.0370116691916,2.17740587987944,674.346793086326,345.364395848059,1.95256604674155,180.332453445106,30.0243937507561,0.385957508796571,775.431815184288,1088.31176599355,312.879950809262,13.5307389283216,-35.7288249105329,49.2595638388545,wt
58.4651162790698,50.7674418604651,1.02222847806604,46,53,272,73,48,267,27.9105714739057,0.873559804714176,639.045813446613,376.82150723699,1.69588465937722,-35.3009796397128,31.4571113889311,-0.256681387364325,793.987562874885,1124.04059090408,330.053028029198,18.5557476905973,35.7288249105329,-17.1730772199356,wt
57.484375,49.484375,1.61496564201695,47,55,279,71,47,274,25.7875939164553,-2.12297755745047,1015.94311723433,353.652308901082,2.87271733186533,376.897303787718,-23.1691983359078,1.17683267248811,681.180042279572,1006.90230409906,325.72226181949,-112.807520595313,-117.138286805021,4.33076620970803,wt
57.4651162790698,49.5581395348837,0.0762371624503455,53,53,287,72,45,282,21.2132034355964,-4.57439048085883,663.109010959541,357.184041614767,1.85649114658578,-352.83410627479,3.53173271368496,-1.01622618527956,606.894142334559,1124.04059090408,517.146448569524,-74.2858999450134,117.138286805021,-191.424186750034,wt
